Experiment,Year,Location,Range,Row,Plot,Rep,Nitrogen,Weed_Pressure,Pedigree,Hybrid,Stand_Count,Planting_Date,Harvest_Date,FDT,RTA,PHT,EHT,SDL,SDS,YIELD,PROT,OIL,STA
OREI_Replicated_Exp,2018,Macomb,2,17,12207,1,N2,WPLUS,PHW52*LH185,UIUC7,29,6/7/2018,11/20/2018,1.866666667,89.31,211,83,19.078,17.452,105.9160475,7.1,3.6,72.8
OREI_Replicated_Exp,2018,Macomb,2,21,12206,1,N2,WPLUS,PHP38*Q381,UIUC6,31,6/7/2018,11/20/2018,1.916666667,85.435,207,87,21.154,18.736,110.3035343,8.8,3.8,71.3
OREI_Replicated_Exp,2018,Macomb,2,25,12205,1,N2,WPLUS,PHHB9*Q381,UIUC5,30,6/7/2018,11/20/2018,1.923333333,88.28333333,215,82,20.582,19.316,64.94028852,8.4,3.9,71.5
OREI_Replicated_Exp,2018,Macomb,2,29,12208,1,N2,WPLUS,PHW52*Q381,UIUC8,33,6/7/2018,11/21/2018,1.913333333,75.24333333,197,76,20.332,18.124,64.4034468,8.9,4.1,71
OREI_Replicated_Exp,2018,Macomb,2,33,12202,1,N2,WPLUS,PHHB9*PHR63,UIUC2,28,6/7/2018,11/21/2018,1.925,97.4575,215,77,19.914,17.7,100.1485842,7.3,3.7,72.7
OREI_Replicated_Exp,2018,Macomb,2,37,12201,1,N2,WPLUS,PHHB9*PHM49,UIUC1,29,6/7/2018,11/21/2018,1.91,78.04666667,219,85,22.144,20.416,107.9571858,7.9,3.7,72.5
OREI_Replicated_Exp,2018,Macomb,2,41,12209,1,N2,WPLUS,461.2B24,ORG2,3,6/7/2018,11/21/2018,1.88,66.60333333,222,94,21.638,17.662,84.13355875,9.8,5.1,68.5
OREI_Replicated_Exp,2018,Macomb,3,5,12109,1,N1,WPLUS,461.2B24,ORG2,5,6/7/2018,11/20/2018,1.92,63.0975,235,97,22.644,19.902,63.95222843,8.6,5,69.5
OREI_Replicated_Exp,2018,Macomb,3,9,12104,1,N1,WPLUS,PHHB9*PHZ51,UIUC4,26,6/7/2018,11/20/2018,1.856666667,70.89916667,252,85,24.1,22.052,149.6904315,8.7,3.8,71.6
OREI_Replicated_Exp,2018,Macomb,3,13,12110,1,N1,WPLUS,17.461,ORG1,34,6/7/2018,11/20/2018,1.923333333,70.11,215,89,20.788,19.024,118.9739003,8.6,5,69.5
OREI_Replicated_Exp,2018,Macomb,3,17,12107,1,N1,WPLUS,PHW52*LH185,UIUC7,26,6/7/2018,11/20/2018,1.886666667,87.95083333,215,88,19.116,16.826,82.3895858,7.2,3.8,72.5
OREI_Replicated_Exp,2018,Macomb,3,21,12106,1,N1,WPLUS,PHP38*Q381,UIUC6,18,6/7/2018,11/20/2018,1.883333333,85.5,199,82,21.498,18.966,119.9312846,8,4,71.6
OREI_Replicated_Exp,2018,Macomb,3,25,12102,1,N1,WPLUS,PHHB9*PHR63,UIUC2,23,6/7/2018,11/20/2018,1.906666667,66.48944444,218,87,20.436,18.518,137.4397989,7.2,3.6,72.9
OREI_Replicated_Exp,2018,Macomb,3,29,12105,1,N1,WPLUS,PHHB9*Q381,UIUC5,28,6/7/2018,11/21/2018,1.896666667,72.61083333,190,62,20.228,18.532,108.1546868,.,.,.
OREI_Replicated_Exp,2018,Macomb,3,33,12101,1,N1,WPLUS,PHHB9*PHM49,UIUC1,25,6/7/2018,11/21/2018,1.893333333,87.43583333,200,82,20.77,19.65,102.8517065,6.9,3.3,73.4
OREI_Replicated_Exp,2018,Macomb,3,37,12103,1,N1,WPLUS,PHHB9*PHW30,UIUC3,31,6/7/2018,11/21/2018,1.885,89.76125,230,88,22.218,19.358,116.8654436,7.3,3.4,72.9
OREI_Replicated_Exp,2018,Macomb,3,41,12108,1,N1,WPLUS,PHW52*Q381,UIUC8,27,6/7/2018,11/21/2018,1.893333333,74.82,200,77,20.71,18.458,43.35326815,7.7,3.9,71.9
OREI_Replicated_Exp,2018,Macomb,4,5,11109,1,N1,WMINUS,461.2B24,ORG2,10,6/7/2018,11/20/2018,1.913333333,71.55166667,225,103,24.662,20.348,54.58563596,10.9,4.2,68.8
OREI_Replicated_Exp,2018,Macomb,4,9,11104,1,N1,WMINUS,PHHB9*PHZ51,UIUC4,24,6/7/2018,11/20/2018,1.88,88.33833333,258,90,23.214,21.094,132.499761,9.2,3.7,71.3
OREI_Replicated_Exp,2018,Macomb,4,13,11110,1,N1,WMINUS,17.461,ORG1,32,6/7/2018,11/20/2018,1.923333333,83.81916667,220,100,21.238,19.706,131.1242604,8.5,5,69.7
OREI_Replicated_Exp,2018,Macomb,4,17,11107,1,N1,WMINUS,PHW52*LH185,UIUC7,30,6/7/2018,11/20/2018,1.893333333,75.09083333,215,70,19.326,17.518,100.3795266,8.1,3.9,71.9
OREI_Replicated_Exp,2018,Macomb,4,21,11106,1,N1,WMINUS,PHP38*Q381,UIUC6,29,6/7/2018,11/20/2018,1.88,86.74166667,195,70,21.412,19.552,111.8540087,8.3,3.9,71.6
OREI_Replicated_Exp,2018,Macomb,4,25,11102,1,N1,WMINUS,PHHB9*PHR63,UIUC2,29,6/7/2018,11/20/2018,1.906666667,77.64333333,215,85,22.562,20.454,133.0699415,7.3,3.6,72.9
OREI_Replicated_Exp,2018,Macomb,4,29,11105,1,N1,WMINUS,PHHB9*Q381,UIUC5,31,6/7/2018,11/21/2018,1.886666667,82.33333333,195,85,21.408,19.342,99.44676173,7.9,3.9,72
OREI_Replicated_Exp,2018,Macomb,4,33,11101,1,N1,WMINUS,PHHB9*PHM49,UIUC1,27,6/7/2018,11/21/2018,1.91,68.7325,205,70,20.186,18.842,114.0145653,7.1,3.6,73
OREI_Replicated_Exp,2018,Macomb,4,37,11103,1,N1,WMINUS,PHHB9*PHW30,UIUC3,26,6/7/2018,11/21/2018,1.88,76.9875,235,92,22.402,19.888,116.4135783,7.3,3.7,72.6
OREI_Replicated_Exp,2018,Macomb,4,41,11108,1,N1,WMINUS,PHW52*Q381,UIUC8,29,6/7/2018,11/21/2018,1.91,71.80916667,198,63,19.024,17.1798,57.30660459,8.2,4,71.7
OREI_Replicated_Exp,2018,Macomb,5,5,11305,1,N3,WMINUS,PHHB9*Q381,UIUC5,6,6/7/2018,11/20/2018,1.906666667,56.07166667,215,81,22.908,20.972,70.52757819,.,.,.
OREI_Replicated_Exp,2018,Macomb,5,9,11306,1,N3,WMINUS,PHP38*Q381,UIUC6,14,6/7/2018,11/20/2018,1.886666667,70.3525,210,89,20.406,18.432,118.7088757,9.4,4,70.6
OREI_Replicated_Exp,2018,Macomb,5,13,11303,1,N3,WMINUS,PHHB9*PHW30,UIUC3,29,6/7/2018,11/20/2018,1.89,85.84416667,245,90,22.658,20.506,150.6888467,8.2,3.7,71.7
OREI_Replicated_Exp,2018,Macomb,5,17,11308,1,N3,WMINUS,PHW52*Q381,UIUC8,23,6/7/2018,11/20/2018,1.893333333,72.88416667,215,72,19.884,18.242,83.19382306,9.6,4.2,70.5
OREI_Replicated_Exp,2018,Macomb,5,21,11301,1,N3,WMINUS,PHHB9*PHM49,UIUC1,30,6/7/2018,11/20/2018,1.876666667,85.97166667,215,79,22.754,20.99,158.0323908,8.6,3.7,71.9
OREI_Replicated_Exp,2018,Macomb,5,25,11302,1,N3,WMINUS,PHHB9*PHR63,UIUC2,26,6/7/2018,11/20/2018,1.923333333,107.1233333,227,91,23.802,21.158,158.2087666,8.6,3.8,71.5
OREI_Replicated_Exp,2018,Macomb,5,29,11310,1,N3,WMINUS,17.461,ORG1,28,6/7/2018,11/21/2018,1.92,81.07083333,224,105,20.782,18.732,147.0854311,9.2,4.7,69.6
OREI_Replicated_Exp,2018,Macomb,5,33,11307,1,N3,WMINUS,PHW52*LH185,UIUC7,24,6/7/2018,11/21/2018,1.916666667,76.4975,228,85,20.132,18.238,117.6130199,7.6,3.7,72.4
OREI_Replicated_Exp,2018,Macomb,5,37,11304,1,N3,WMINUS,PHHB9*PHZ51,UIUC4,25,6/7/2018,11/21/2018,1.87,98.21125,247,96,22.502,20.786,125.1714929,8,3.8,72.3
OREI_Replicated_Exp,2018,Macomb,5,41,11309,1,N3,WMINUS,461.2B24,ORG2,25,6/7/2018,11/21/2018,1.886666667,95.8475,225,96,21.27,19.264,87.62075134,10.7,4.5,68.6
OREI_Replicated_Exp,2018,Macomb,6,5,12305,1,N3,WPLUS,PHHB9*Q381,UIUC5,6,6/7/2018,11/20/2018,1.906666667,66.50583333,206,76,16.502,15.612,80.49603888,10.5,4,69.8
OREI_Replicated_Exp,2018,Macomb,6,9,12306,1,N3,WPLUS,PHP38*Q381,UIUC6,8,6/7/2018,11/20/2018,1.88,84.5375,201,90,24.592,22.464,92.66671099,9.7,4,70.3
OREI_Replicated_Exp,2018,Macomb,6,13,12303,1,N3,WPLUS,PHHB9*PHW30,UIUC3,28,6/7/2018,11/20/2018,1.87,79.13083333,246,88,22.708,20.54,153.7361417,8.7,3.5,71.8
OREI_Replicated_Exp,2018,Macomb,6,17,12308,1,N3,WPLUS,PHW52*Q381,UIUC8,31,6/7/2018,11/20/2018,1.893333333,68.68833333,220,77,21.546,18.778,91.54825175,9.1,4,70.9
OREI_Replicated_Exp,2018,Macomb,6,21,12301,1,N3,WPLUS,PHHB9*PHM49,UIUC1,26,6/7/2018,11/20/2018,1.873333333,89.19583333,225,85,23.032,21.47,168.04991,8.4,3.5,72.2
OREI_Replicated_Exp,2018,Macomb,6,25,12302,1,N3,WPLUS,PHHB9*PHR63,UIUC2,26,6/7/2018,11/20/2018,1.91,59.83083333,217,95,22.952,20.344,158.4381673,8.8,3.7,71.5
OREI_Replicated_Exp,2018,Macomb,6,29,12310,1,N3,WPLUS,17.461,ORG1,33,6/7/2018,11/21/2018,1.926666667,81.58333333,210,89,21.758,19.704,137.6326994,9.5,4.9,69
OREI_Replicated_Exp,2018,Macomb,6,33,12307,1,N3,WPLUS,PHW52*LH185,UIUC7,30,6/7/2018,11/21/2018,1.9,73.51416667,214,70,19.92,18.296,129.8075236,8,3.9,71.8
OREI_Replicated_Exp,2018,Macomb,6,37,12304,1,N3,WPLUS,PHHB9*PHZ51,UIUC4,27,6/7/2018,11/21/2018,1.846666667,91.73916667,250,95,23.508,21.692,141.464215,8.8,3.5,71.8
OREI_Replicated_Exp,2018,Macomb,6,41,12309,1,N3,WPLUS,461.2B24,ORG2,26,6/7/2018,11/21/2018,1.926666667,79.03083333,211,91,23.21,19.656,107.2207145,10.2,4.7,68.7
OREI_Replicated_Exp,2018,Macomb,7,5,21110,2,N1,WMINUS,17.461,ORG1,17,6/7/2018,11/20/2018,1.92,61.20666667,220,114,17.762,16.558,98.44430295,10.7,4.9,67.8
OREI_Replicated_Exp,2018,Macomb,7,9,21105,2,N1,WMINUS,PHHB9*Q381,UIUC5,18,6/7/2018,11/20/2018,1.883333333,69.87583333,194,65,22.302,20.648,83.15456506,8,3.7,72.2
OREI_Replicated_Exp,2018,Macomb,7,13,21101,2,N1,WMINUS,PHHB9*PHM49,UIUC1,29,6/7/2018,11/20/2018,1.915,73.4575,215,87,22.56,21.174,139.5957888,7.7,3.7,72.6
OREI_Replicated_Exp,2018,Macomb,7,17,21109,2,N1,WMINUS,461.2B24,ORG2,31,6/7/2018,11/20/2018,1.886666667,82.74916667,220,95,21.406,19.308,91.82202112,10,4.5,69.2
OREI_Replicated_Exp,2018,Macomb,7,21,21103,2,N1,WMINUS,PHHB9*PHW30,UIUC3,25,6/7/2018,11/20/2018,1.873333333,75.37916667,245,93,23.138,20.88,158.5126086,8.2,3.7,72
OREI_Replicated_Exp,2018,Macomb,7,25,21104,2,N1,WMINUS,PHHB9*PHZ51,UIUC4,28,6/7/2018,11/20/2018,1.883333333,83.71833333,257,92,21.37,19.682,124.3671166,8.1,3.7,72.1
OREI_Replicated_Exp,2018,Macomb,7,29,21102,2,N1,WMINUS,PHHB9*PHR63,UIUC2,28,6/7/2018,11/21/2018,1.87,66.74583333,225,80,21.908,19.894,139.6160647,7.5,3.7,72.6
OREI_Replicated_Exp,2018,Macomb,7,33,21107,2,N1,WMINUS,PHW52*LH185,UIUC7,26,6/7/2018,11/21/2018,1.926666667,80.73583333,204,81,17.614,16.41,88.75084609,7.3,3.7,72.7
OREI_Replicated_Exp,2018,Macomb,7,37,21106,2,N1,WMINUS,PHP38*Q381,UIUC6,24,6/7/2018,11/21/2018,1.863333333,80.55833333,211,78,21.338,19.178,113.5434601,8.5,4.1,71.3
OREI_Replicated_Exp,2018,Macomb,7,41,21108,2,N1,WMINUS,PHW52*Q381,UIUC8,19,6/7/2018,11/21/2018,1.903333333,69.93583333,186,68,18.952,17.36,86.77935924,8.1,4,71.8
OREI_Replicated_Exp,2018,Macomb,8,5,22110,2,N1,WPLUS,17.461,ORG1,5,6/7/2018,11/20/2018,1.926666667,45.0175,242,127,18.554,16.66,99.14628596,9.6,4.9,68.8
OREI_Replicated_Exp,2018,Macomb,8,9,22105,2,N1,WPLUS,PHHB9*Q381,UIUC5,8,6/7/2018,11/20/2018,1.846666667,77.63583333,211,72,24.616,22.778,119.8509268,8.9,3.9,71.1
OREI_Replicated_Exp,2018,Macomb,8,13,22101,2,N1,WPLUS,PHHB9*PHM49,UIUC1,28,6/7/2018,11/20/2018,1.883333333,81.66916667,225,86,22.008,20.62,154.0180387,7.4,3.4,73.1
OREI_Replicated_Exp,2018,Macomb,8,17,22109,2,N1,WPLUS,461.2B24,ORG2,21,6/7/2018,11/20/2018,1.896666667,75.89083333,209,95,20.568,18.764,81.8678847,9.7,5.1,68.8
OREI_Replicated_Exp,2018,Macomb,8,21,22103,2,N1,WPLUS,PHHB9*PHW30,UIUC3,17,6/7/2018,11/20/2018,1.876666667,90.42583333,239,85,22.562,20.598,136.9973475,7.9,3.7,72.2
OREI_Replicated_Exp,2018,Macomb,8,25,22104,2,N1,WPLUS,PHHB9*PHZ51,UIUC4,28,6/7/2018,11/20/2018,1.923333333,102.0725,252,90,22.98,21.15,121.5589521,7.9,3.6,72.4
OREI_Replicated_Exp,2018,Macomb,8,29,22102,2,N1,WPLUS,PHHB9*PHR63,UIUC2,31,6/7/2018,11/21/2018,1.906666667,74.24583333,226,88,20.548,18.244,150.9163539,7.7,3.4,72.9
OREI_Replicated_Exp,2018,Macomb,8,33,22107,2,N1,WPLUS,PHW52*LH185,UIUC7,22,6/7/2018,11/21/2018,1.903333333,74.40666667,216,85,18.954,17.652,77.57954672,7.6,3.8,72.3
OREI_Replicated_Exp,2018,Macomb,8,37,22106,2,N1,WPLUS,PHP38*Q381,UIUC6,30,6/7/2018,11/21/2018,1.896666667,69.15666667,210,82,21.316,19.594,117.7954653,8.4,3.8,71.7
OREI_Replicated_Exp,2018,Macomb,8,41,22108,2,N1,WPLUS,PHW52*Q381,UIUC8,22,6/7/2018,11/21/2018,1.913333333,82.1475,193,67,20.616,18.016,73.71547873,8,3.8,71.9
OREI_Replicated_Exp,2018,Macomb,9,5,22301,2,N3,WPLUS,PHHB9*PHM49,UIUC1,8,6/7/2018,11/20/2018,1.903333333,69.1425,225,88,18.714,17.154,111.8101278,10.3,3.8,70.4
OREI_Replicated_Exp,2018,Macomb,9,9,22309,2,N3,WPLUS,461.2B24,ORG2,10,6/7/2018,11/20/2018,1.883333333,89.87166667,228,115,23.654,20.078,77.64309231,12.4,5.1,66.4
OREI_Replicated_Exp,2018,Macomb,9,13,22303,2,N3,WPLUS,PHHB9*PHW30,UIUC3,32,6/7/2018,11/20/2018,1.88,86.335,263,110,20.566,18.134,129.8008765,8.3,3.5,72.1
OREI_Replicated_Exp,2018,Macomb,9,17,22306,2,N3,WPLUS,PHP38*Q381,UIUC6,23,6/7/2018,11/20/2018,1.9,74.86083333,234,93,22.18,19.51,103.1367583,9.1,4.2,70.9
OREI_Replicated_Exp,2018,Macomb,9,21,22302,2,N3,WPLUS,PHHB9*PHR63,UIUC2,27,6/7/2018,11/20/2018,1.893333333,66.75166667,225,100,23.93,21.576,156.5527066,8.5,3.6,72
OREI_Replicated_Exp,2018,Macomb,9,25,22304,2,N3,WPLUS,PHHB9*PHZ51,UIUC4,22,6/7/2018,11/20/2018,1.876666667,79.22083333,274,94,22.844,20.516,153.5332963,9,3.7,71.5
OREI_Replicated_Exp,2018,Macomb,9,29,22310,2,N3,WPLUS,17.461,ORG1,33,6/7/2018,11/21/2018,1.943333333,77.20333333,228,108,22.952,20.334,122.3402141,9.3,4.9,69.2
OREI_Replicated_Exp,2018,Macomb,9,33,22308,2,N3,WPLUS,PHW52*Q381,UIUC8,13,6/7/2018,11/21/2018,1.876666667,87.8575,198,70,21.728,19.064,72.53486524,9.5,4.2,70.5
OREI_Replicated_Exp,2018,Macomb,9,37,22307,2,N3,WPLUS,PHW52*LH185,UIUC7,29,6/7/2018,11/21/2018,1.88,84.26166667,223,66,21.858,19.598,157.3124642,7.6,3.7,72.3
OREI_Replicated_Exp,2018,Macomb,9,41,22305,2,N3,WPLUS,PHHB9*Q381,UIUC5,24,6/7/2018,11/21/2018,1.92,52.835,212,83,18.848,17.144,112.3579564,8.4,3.6,71.9
OREI_Replicated_Exp,2018,Macomb,10,5,21301,2,N3,WMINUS,PHHB9*PHM49,UIUC1,7,6/7/2018,11/20/2018,1.91,58.36333333,227,111,19.126,17.738,113.4563931,9.7,3.4,71.1
OREI_Replicated_Exp,2018,Macomb,10,9,21309,2,N3,WMINUS,461.2B24,ORG2,33,6/7/2018,11/20/2018,1.886666667,79.7825,198,89,22.312,18.23,80.57052976,12.2,4.8,67.1
OREI_Replicated_Exp,2018,Macomb,10,13,21303,2,N3,WMINUS,PHHB9*PHW30,UIUC3,15,6/7/2018,11/20/2018,1.85,97.33166667,255,102,21.308,19.522,165.3042868,9.2,3.8,71
OREI_Replicated_Exp,2018,Macomb,10,17,21306,2,N3,WMINUS,PHP38*Q381,UIUC6,23,6/7/2018,11/20/2018,1.87,86.63333333,227,83,23.882,21.616,98.28840675,9.3,3.9,70.9
OREI_Replicated_Exp,2018,Macomb,10,21,21302,2,N3,WMINUS,PHHB9*PHR63,UIUC2,29,6/7/2018,11/20/2018,1.915,85.3725,228,85,23.706,21.21,146.3032544,8.7,3.6,71.7
OREI_Replicated_Exp,2018,Macomb,10,25,21304,2,N3,WMINUS,PHHB9*PHZ51,UIUC4,2,6/7/2018,11/20/2018,1.886666667,96.5,254,92,24.808,22.582,150.789347,8.3,3.8,72
OREI_Replicated_Exp,2018,Macomb,10,29,21310,2,N3,WMINUS,17.461,ORG1,23,6/7/2018,11/21/2018,1.916666667,76.46583333,225,122,22.794,20.194,143.0020716,9.4,4.8,69.3
OREI_Replicated_Exp,2018,Macomb,10,33,21308,2,N3,WMINUS,PHW52*Q381,UIUC8,31,6/7/2018,11/21/2018,1.86,73.825,199,76,22.682,19.28,55.84987076,9.7,4,70.5
OREI_Replicated_Exp,2018,Macomb,10,37,21307,2,N3,WMINUS,PHW52*LH185,UIUC7,27,6/7/2018,11/21/2018,1.873333333,91.56,231,86,20.568,18.892,149.8952283,7.7,3.5,72.6
OREI_Replicated_Exp,2018,Macomb,10,41,21305,2,N3,WMINUS,PHHB9*Q381,UIUC5,24,6/7/2018,11/21/2018,1.873333333,69.4,210,78,20.244,18.442,111.1703653,8.9,3.7,71.4
OREI_Replicated_Exp,2018,Macomb,11,5,22208,2,N2,WPLUS,PHW52*Q381,UIUC8,17,6/7/2018,11/20/2018,1.895,86.92,207,71,18.45,16.006,50.81622315,10.7,4,69.5
OREI_Replicated_Exp,2018,Macomb,11,9,22210,2,N2,WPLUS,17.461,ORG1,30,6/7/2018,11/20/2018,1.9,87.81833333,230,109,22.79,20.952,118.6844944,9.5,5,68.9
OREI_Replicated_Exp,2018,Macomb,11,13,22205,2,N2,WPLUS,PHHB9*Q381,UIUC5,18,6/7/2018,11/20/2018,1.873333333,79.25333333,228,89,20.304,18.284,103.4816087,9.1,3.6,71.1
OREI_Replicated_Exp,2018,Macomb,11,17,22206,2,N2,WPLUS,PHP38*Q381,UIUC6,22,6/7/2018,11/20/2018,1.893333333,83.77916667,226,90,21.22,19.082,104.2279061,8.8,3.7,71.5
OREI_Replicated_Exp,2018,Macomb,11,21,22203,2,N2,WPLUS,PHHB9*PHW30,UIUC3,29,6/7/2018,11/20/2018,1.886666667,84.11583333,245,98,22.604,20.04,152.1945432,8.3,3.8,71.7
OREI_Replicated_Exp,2018,Macomb,11,25,22201,2,N2,WPLUS,PHHB9*PHM49,UIUC1,29,6/7/2018,11/20/2018,1.896666667,62.57083333,225,87,23.082,21.05,139.7494855,7.6,3.5,72.7
OREI_Replicated_Exp,2018,Macomb,11,29,22204,2,N2,WPLUS,PHHB9*PHZ51,UIUC4,20,6/7/2018,11/21/2018,1.85,80.765,253,102,21.896,20.126,137.6314333,8,3.7,72.1
OREI_Replicated_Exp,2018,Macomb,11,33,22207,2,N2,WPLUS,PHW52*LH185,UIUC7,24,6/7/2018,11/21/2018,1.903333333,95.48833333,212,81,18.176,16.658,96.24086321,7.1,3.7,72.6
OREI_Replicated_Exp,2018,Macomb,11,37,22202,2,N2,WPLUS,PHHB9*PHR63,UIUC2,33,6/7/2018,11/21/2018,1.906666667,66.72416667,230,89,22.156,20.198,148.1068113,7.9,3.7,72.4
OREI_Replicated_Exp,2018,Macomb,11,41,22209,2,N2,WPLUS,461.2B24,ORG2,26,6/7/2018,11/21/2018,1.903333333,113.8308333,235,119,21.722,19.19,89.99100769,10.4,4.8,68.6
OREI_Replicated_Exp,2018,Macomb,12,5,21208,2,N2,WMINUS,PHW52*Q381,UIUC8,25,6/7/2018,11/20/2018,1.92,61.2975,191,91,19.842,17.324,80.51238702,9.9,4,70.3
OREI_Replicated_Exp,2018,Macomb,12,9,21210,2,N2,WMINUS,17.461,ORG1,23,6/7/2018,11/20/2018,1.863333333,76.9375,230,109,22.726,20.758,123.1090161,8.5,4.9,69.7
OREI_Replicated_Exp,2018,Macomb,12,13,21205,2,N2,WMINUS,PHHB9*Q381,UIUC5,31,6/7/2018,11/20/2018,1.86,78.9825,210,91,20.342,18.294,171.8904507,9.2,3.9,70.9
OREI_Replicated_Exp,2018,Macomb,12,17,21206,2,N2,WMINUS,PHP38*Q381,UIUC6,28,6/7/2018,11/20/2018,1.91,72.97333333,206,76,21.9,19.888,112.8964615,8.6,4,71.2
OREI_Replicated_Exp,2018,Macomb,12,21,21203,2,N2,WMINUS,PHHB9*PHW30,UIUC3,30,6/7/2018,11/20/2018,1.866666667,103.9766667,253,104,20.728,18.64,136.4240465,8.2,3.8,71.8
OREI_Replicated_Exp,2018,Macomb,12,25,21201,2,N2,WMINUS,PHHB9*PHM49,UIUC1,29,6/7/2018,11/20/2018,1.893333333,90.94666667,228,89,22.466,20.638,151.5260923,8.2,3.4,72.4
OREI_Replicated_Exp,2018,Macomb,12,29,21204,2,N2,WMINUS,PHHB9*PHZ51,UIUC4,19,6/7/2018,11/21/2018,1.883333333,81.99833333,234,84,21.634,19.842,133.419363,8,3.5,72.5
OREI_Replicated_Exp,2018,Macomb,12,33,21207,2,N2,WMINUS,PHW52*LH185,UIUC7,26,6/7/2018,11/21/2018,1.936666667,79.325,221,80,20.028,18.13,92.9982116,7.9,3.8,72.1
OREI_Replicated_Exp,2018,Macomb,12,37,21202,2,N2,WMINUS,PHHB9*PHR63,UIUC2,24,6/7/2018,11/21/2018,1.88,79.9675,225,76,24.22,21.24,139.0977125,8.6,3.8,71.7
OREI_Replicated_Exp,2018,Macomb,12,41,21209,2,N2,WMINUS,461.2B24,ORG2,29,6/7/2018,11/21/2018,1.91,80.80833333,213,90,19.64,17.564,89.00735294,9.8,4.7,69
OREI_Replicated_Exp,2018,Macomb,13,5,32201,3,N2,WPLUS,PHHB9*PHM49,UIUC1,8,6/7/2018,11/20/2018,1.926666667,50.2625,208,102,18.626,17.318,74.56236072,9.9,3.6,70.7
OREI_Replicated_Exp,2018,Macomb,13,9,32210,3,N2,WPLUS,17.461,ORG1,31,6/7/2018,11/20/2018,1.896666667,88.05916667,212,95,22.324,20.54,146.4807887,9.5,5.3,68.6
OREI_Replicated_Exp,2018,Macomb,13,13,32209,3,N2,WPLUS,461.2B24,ORG2,20,6/7/2018,11/20/2018,1.87,87.24833333,206,80,24.072,20.886,133.3053912,10.4,4.6,68.9
OREI_Replicated_Exp,2018,Macomb,13,17,32202,3,N2,WPLUS,PHHB9*PHR63,UIUC2,20,6/7/2018,11/20/2018,1.903333333,71.54916667,214,92,22.244,19.866,122.1199431,7.9,3.7,72.2
OREI_Replicated_Exp,2018,Macomb,13,21,32205,3,N2,WPLUS,PHHB9*Q381,UIUC5,28,6/7/2018,11/20/2018,1.88,94.2825,190,65,20.7,18.656,132.5326905,8.6,3.6,71.7
OREI_Replicated_Exp,2018,Macomb,13,25,32207,3,N2,WPLUS,PHW52*LH185,UIUC7,31,6/7/2018,11/20/2018,1.883333333,82.40833333,213,83,22.482,19.498,158.1285262,7.1,3.3,73.3
OREI_Replicated_Exp,2018,Macomb,13,29,32208,3,N2,WPLUS,PHW52*Q381,UIUC8,20,6/7/2018,11/21/2018,1.9,80.1175,202,63,18.686,15.094,87.85024285,8.6,4,71.3
OREI_Replicated_Exp,2018,Macomb,13,33,32206,3,N2,WPLUS,PHP38*Q381,UIUC6,24,6/7/2018,11/21/2018,1.896666667,86.04,201,84,19.232,17.722,98.27796841,8.8,4,71
OREI_Replicated_Exp,2018,Macomb,13,37,32203,3,N2,WPLUS,PHHB9*PHW30,UIUC3,25,6/7/2018,11/21/2018,1.863333333,89.11083333,239,99,21.428,19.04,141.0169991,8,3.6,72.2
OREI_Replicated_Exp,2018,Macomb,13,41,32204,3,N2,WPLUS,PHHB9*PHZ51,UIUC4,28,6/7/2018,11/21/2018,1.853333333,77.23583333,252,87,20.888,19.18,107.8172822,8,3.5,72.4
OREI_Replicated_Exp,2018,Macomb,14,5,31201,3,N2,WMINUS,PHHB9*PHM49,UIUC1,23,6/7/2018,11/20/2018,1.9,52.16083333,216,95,18.836,17.294,119.5086998,9,3.5,71.6
OREI_Replicated_Exp,2018,Macomb,14,9,31210,3,N2,WMINUS,17.461,ORG1,23,6/7/2018,11/20/2018,1.905,55.3975,222,104,24.682,22.104,89.69550382,10.7,4.5,68.5
OREI_Replicated_Exp,2018,Macomb,14,13,31209,3,N2,WMINUS,461.2B24,ORG2,29,6/7/2018,11/20/2018,1.903333333,89.63666667,224,96,22.04,19.366,140.5007181,10.8,5,67.8
OREI_Replicated_Exp,2018,Macomb,14,17,31202,3,N2,WMINUS,PHHB9*PHR63,UIUC2,24,6/7/2018,11/20/2018,1.873333333,75.34083333,225,70,23.626,17.676,121.8639053,9,3.9,71.1
OREI_Replicated_Exp,2018,Macomb,14,21,31205,3,N2,WMINUS,PHHB9*Q381,UIUC5,25,6/7/2018,11/20/2018,1.886666667,97.6325,212,78,21.092,18.834,113.997452,8.7,3.7,71.6
OREI_Replicated_Exp,2018,Macomb,14,25,31207,3,N2,WMINUS,PHW52*LH185,UIUC7,31,6/7/2018,11/20/2018,1.913333333,89.13833333,209,68,20.408,18.238,96.05282147,7.5,3.6,72.7
OREI_Replicated_Exp,2018,Macomb,14,29,31208,3,N2,WMINUS,PHW52*Q381,UIUC8,27,6/7/2018,11/21/2018,1.91,84.38625,198,73,20.416,17.962,107.5254798,8.9,3.8,71.4
OREI_Replicated_Exp,2018,Macomb,14,33,31206,3,N2,WMINUS,PHP38*Q381,UIUC6,22,6/7/2018,11/21/2018,1.9,80.435,206,80,21.266,18.652,122.2434895,8.2,3.9,71.8
OREI_Replicated_Exp,2018,Macomb,14,37,31203,3,N2,WMINUS,PHHB9*PHW30,UIUC3,27,6/7/2018,11/21/2018,1.843333333,83.55416667,244,94,22.782,19.876,125.5629463,8.7,3.8,71.4
